"device_id","timestamp","device_timestamp","carbon_saved","fueld_saved"
1,"2023-01-02T08:00:00.000Z","2023-01-02T10:00:00.000Z",2.816818570718169,2.776132710278034
1,"2023-01-02T08:30:00.000Z","2023-01-02T10:30:00.000Z",9.333130037412047,6.389840426854789
1,"2023-01-02T09:00:00.000Z","2023-01-02T11:00:00.000Z",4.826855268329382,9.123238949105144
1,"2023-01-02T09:30:00.000Z","2023-01-02T11:30:00.000Z",2.306834338232875,1.7096249386668205
1,"2023-01-02T10:00:00.000Z","2023-01-02T12:00:00.000Z",9.30357773322612,9.299692423082888
1,"2023-01-02T10:30:00.000Z","2023-01-02T12:30:00.000Z",6.459392253309488,5.284023811109364
1,"2023-01-02T11:00:00.000Z","2023-01-02T13:00:00.000Z",5.8167774975299835,6.768192294985056
1,"2023-01-02T11:30:00.000Z","2023-01-02T13:30:00.000Z",3.0268362537026405,1.4910006523132324
1,"2023-01-02T12:00:00.000Z","2023-01-02T14:00:00.000Z",1.43011505715549,3.4815153013914824
1,"2023-01-02T12:30:00.000Z","2023-01-02T14:30:00.000Z",0.5193166248500347,9.213784327730536
1,"2023-01-02T13:00:00.000Z","2023-01-02T15:00:00.000Z",7.457278370857239,3.060535308904946
1,"2023-01-02T13:30:00.000Z","2023-01-02T15:30:00.000Z",2.1614492312073708,7.0529265981167555
1,"2023-01-02T14:00:00.000Z","2023-01-02T16:00:00.000Z",9.725725906901062,2.100821896456182
1,"2023-01-02T14:30:00.000Z","2023-01-02T16:30:00.000Z",9.045560313388705,7.051572594791651
1,"2023-01-02T15:00:00.000Z","2023-01-02T17:00:00.000Z",9.402989242225885,7.134781577624381
1,"2023-01-02T15:30:00.000Z","2023-01-02T17:30:00.000Z",8.305900837294757,0.8633103454485536
1,"2023-01-02T16:00:00.000Z","2023-01-02T18:00:00.000Z",7.668318105861545,6.435410808771849
1,"2023-01-02T16:30:00.000Z","2023-01-02T18:30:00.000Z",4.618299840949476,4.183938894420862
1,"2023-01-02T17:00:00.000Z","2023-01-02T19:00:00.000Z",1.1799181392416358,1.2968914397060871
1,"2023-01-02T17:30:00.000Z","2023-01-02T19:30:00.000Z",9.173454446718097,2.186813624575734
1,"2023-01-02T18:00:00.000Z","2023-01-02T20:00:00.000Z",3.5924488585442305,5.622290773317218
1,"2023-01-02T18:30:00.000Z","2023-01-02T20:30:00.000Z",5.069384919479489,0.8904275298118591
1,"2023-01-02T19:00:00.000Z","2023-01-02T21:00:00.000Z",1.974691292271018,5.959480293095112
1,"2023-01-02T19:30:00.000Z","2023-01-02T21:30:00.000Z",1.6528626484796405,4.945691921748221
1,"2023-01-02T20:00:00.000Z","2023-01-02T22:00:00.000Z",1.2649967055767775,2.602623403072357
1,"2023-01-02T20:30:00.000Z","2023-01-02T22:30:00.000Z",8.399669020436704,7.952141440473497
1,"2023-01-02T21:00:00.000Z","2023-01-02T23:00:00.000Z",5.090213306248188,5.987947387620807
1,"2023-01-02T21:30:00.000Z","2023-01-02T23:30:00.000Z",7.559651238843799,4.190861685201526
1,"2023-01-02T22:00:00.000Z","2023-01-03T00:00:00.000Z",9.266984602436423,3.604379533790052
1,"2023-01-02T22:30:00.000Z","2023-01-03T00:30:00.000Z",0.7926597772166133,1.2286641635000706
1,"2023-01-02T23:00:00.000Z","2023-01-03T01:00:00.000Z",3.783012069761753,7.198727410286665
1,"2023-01-02T23:30:00.000Z","2023-01-03T01:30:00.000Z",1.3539166562259197,9.734769687056541
1,"2023-01-03T00:00:00.000Z","2023-01-03T02:00:00.000Z",6.2081705732271075,0.31383140478283167
1,"2023-01-03T00:30:00.000Z","2023-01-03T02:30:00.000Z",6.6312998021021485,1.9132137158885598
1,"2023-01-03T01:00:00.000Z","2023-01-03T03:00:00.000Z",4.692859714850783,4.533284404315054
1,"2023-01-03T01:30:00.000Z","2023-01-03T03:30:00.000Z",4.704940402880311,0.11152501218020916
1,"2023-01-03T02:00:00.000Z","2023-01-03T04:00:00.000Z",1.8524973466992378,2.623654999770224
1,"2023-01-03T02:30:00.000Z","2023-01-03T04:30:00.000Z",6.379052959382534,2.6459669834002852
1,"2023-01-03T03:00:00.000Z","2023-01-03T05:00:00.000Z",0.6113634910434484,3.6545935180038214
1,"2023-01-03T03:30:00.000Z","2023-01-03T05:30:00.000Z",3.115774835459888,4.006580915302038
1,"2023-01-03T04:00:00.000Z","2023-01-03T06:00:00.000Z",5.861488142982125,6.573339197784662
1,"2023-01-03T04:30:00.000Z","2023-01-03T06:30:00.000Z",0.6203098641708493,7.08461893722415
1,"2023-01-03T05:00:00.000Z","2023-01-03T07:00:00.000Z",7.020823722705245,9.092661538161337
1,"2023-01-03T05:30:00.000Z","2023-01-03T07:30:00.000Z",2.401721994392574,6.533940751105547
1,"2023-01-03T06:00:00.000Z","2023-01-03T08:00:00.000Z",4.609402469359338,7.434529792517424
1,"2023-01-03T06:30:00.000Z","2023-01-03T08:30:00.000Z",5.00318116042763,7.276405533775687
1,"2023-01-03T07:00:00.000Z","2023-01-03T09:00:00.000Z",9.508864958770573,9.571243706159294
1,"2023-01-03T07:30:00.000Z","2023-01-03T09:30:00.000Z",9.564895937219262,5.604900531470776
1,"2023-01-03T08:00:00.000Z","2023-01-03T10:00:00.000Z",2.353434404358268,1.6856929613277316
1,"2023-01-03T08:30:00.000Z","2023-01-03T10:30:00.000Z",0.6066754553467035,8.731894898228347
1,"2023-01-03T09:00:00.000Z","2023-01-03T11:00:00.000Z",1.221229494549334,5.370349031873047
1,"2023-01-03T09:30:00.000Z","2023-01-03T11:30:00.000Z",1.9025021931156516,2.143333675339818
1,"2023-01-03T10:00:00.000Z","2023-01-03T12:00:00.000Z",3.099097111262381,7.99421657808125
1,"2023-01-03T10:30:00.000Z","2023-01-03T12:30:00.000Z",3.675065226852894,8.147763083688915
1,"2023-01-03T11:00:00.000Z","2023-01-03T13:00:00.000Z",7.905163895338774,4.130061171017587
1,"2023-01-03T11:30:00.000Z","2023-01-03T13:30:00.000Z",1.0599777242168784,3.049661167897284
1,"2023-01-03T12:00:00.000Z","2023-01-03T14:00:00.000Z",4.900068971328437,4.828998683951795
1,"2023-01-03T12:30:00.000Z","2023-01-03T14:30:00.000Z",0.1293438207358122,9.463829365558922
1,"2023-01-03T13:00:00.000Z","2023-01-03T15:00:00.000Z",8.829198717139661,5.400845450349152
1,"2023-01-03T13:30:00.000Z","2023-01-03T15:30:00.000Z",9.92229113355279,7.763149202801287
1,"2023-01-03T14:00:00.000Z","2023-01-03T16:00:00.000Z",7.995206331834197,1.8400129955261946
1,"2023-01-03T14:30:00.000Z","2023-01-03T16:30:00.000Z",7.0996697479858994,2.1541559835895896
1,"2023-01-03T15:00:00.000Z","2023-01-03T17:00:00.000Z",2.9834948386996984,9.77362364064902
1,"2023-01-03T15:30:00.000Z","2023-01-03T17:30:00.000Z",9.83205043245107,9.019809290766716
1,"2023-01-03T16:00:00.000Z","2023-01-03T18:00:00.000Z",5.199916288256645,4.626740841194987
1,"2023-01-03T16:30:00.000Z","2023-01-03T18:30:00.000Z",1.4588726498186588,1.6554910829290748
1,"2023-01-03T17:00:00.000Z","2023-01-03T19:00:00.000Z",3.0737197818234563,2.337867640890181
1,"2023-01-03T17:30:00.000Z","2023-01-03T19:30:00.000Z",5.796780190430582,6.610733922570944
1,"2023-01-03T18:00:00.000Z","2023-01-03T20:00:00.000Z",1.0822894424200058,9.331637104041874
1,"2023-01-03T18:30:00.000Z","2023-01-03T20:30:00.000Z",9.3912073969841,7.185206203721464
1,"2023-01-03T19:00:00.000Z","2023-01-03T21:00:00.000Z",8.860998069867492,6.703467387706041
1,"2023-01-03T19:30:00.000Z","2023-01-03T21:30:00.000Z",1.5324393566697836,4.639083324000239
1,"2023-01-03T20:00:00.000Z","2023-01-03T22:00:00.000Z",4.341620309278369,6.758461082354188
1,"2023-01-03T20:30:00.000Z","2023-01-03T22:30:00.000Z",9.880676730535924,2.1846649050712585
1,"2023-01-03T21:00:00.000Z","2023-01-03T23:00:00.000Z",4.604394598864019,8.766013868153095
1,"2023-01-03T21:30:00.000Z","2023-01-03T23:30:00.000Z",5.4070940194651484,8.893300481140614
1,"2023-01-03T22:00:00.000Z","2023-01-04T00:00:00.000Z",8.202434065751731,1.0220823902636766
1,"2023-01-03T22:30:00.000Z","2023-01-04T00:30:00.000Z",9.551680320873857,5.32300760038197
1,"2023-01-03T23:00:00.000Z","2023-01-04T01:00:00.000Z",4.146301611326635,9.918008055537939
1,"2023-01-03T23:30:00.000Z","2023-01-04T01:30:00.000Z",3.964948346838355,6.679168958216906
1,"2023-01-04T00:00:00.000Z","2023-01-04T02:00:00.000Z",3.59432193916291,6.264337464235723
1,"2023-01-04T00:30:00.000Z","2023-01-04T02:30:00.000Z",6.848057210445404,6.950054345652461
1,"2023-01-04T01:00:00.000Z","2023-01-04T03:00:00.000Z",3.5221538273617625,9.394202018156648
1,"2023-01-04T01:30:00.000Z","2023-01-04T03:30:00.000Z",7.484668786637485,6.111990078352392
1,"2023-01-04T02:00:00.000Z","2023-01-04T04:00:00.000Z",3.0947950342670083,9.878338985145092
1,"2023-01-04T02:30:00.000Z","2023-01-04T04:30:00.000Z",8.79753487650305,4.163051503710449
1,"2023-01-04T03:00:00.000Z","2023-01-04T05:00:00.000Z",0.28692297637462616,7.781963781453669
1,"2023-01-04T03:30:00.000Z","2023-01-04T05:30:00.000Z",8.94663221668452,6.454498544335365
1,"2023-01-04T04:00:00.000Z","2023-01-04T06:00:00.000Z",7.099948511458933,2.031331197358668
1,"2023-01-04T04:30:00.000Z","2023-01-04T06:30:00.000Z",1.0372674698010087,3.1132296612486243
1,"2023-01-04T05:00:00.000Z","2023-01-04T07:00:00.000Z",8.9542136201635,8.677890286780894
1,"2023-01-04T05:30:00.000Z","2023-01-04T07:30:00.000Z",4.848421853967011,4.007361205294728
1,"2023-01-04T06:00:00.000Z","2023-01-04T08:00:00.000Z",6.281304406002164,7.680863658897579
1,"2023-01-04T06:30:00.000Z","2023-01-04T08:30:00.000Z",6.50017196778208,8.264165231958032
1,"2023-01-04T07:00:00.000Z","2023-01-04T09:00:00.000Z",5.339149055071175,6.358491210266948
1,"2023-01-04T07:30:00.000Z","2023-01-04T09:30:00.000Z",0.6423362018540502,1.8554730853065848
1,"2023-01-04T08:00:00.000Z","2023-01-04T10:00:00.000Z",4.885362382046878,9.513839441351593
1,"2023-01-04T08:30:00.000Z","2023-01-04T10:30:00.000Z",7.241273708641529,6.392057649791241
1,"2023-01-04T09:00:00.000Z","2023-01-04T11:00:00.000Z",9.501330982893705,3.5840883757919073
1,"2023-01-04T09:30:00.000Z","2023-01-04T11:30:00.000Z",9.725331468507648,7.822411167435348
1,"2023-01-04T10:00:00.000Z","2023-01-04T12:00:00.000Z",9.770377888344228,3.421809901483357
1,"2023-01-04T10:30:00.000Z","2023-01-04T12:30:00.000Z",6.919725793413818,5.635696966201067
1,"2023-01-04T11:00:00.000Z","2023-01-04T13:00:00.000Z",1.3480311119928956,8.927147630602121
1,"2023-01-04T11:30:00.000Z","2023-01-04T13:30:00.000Z",6.0793725261464715,7.600036757066846
1,"2023-01-04T12:00:00.000Z","2023-01-04T14:00:00.000Z",1.399695468135178,7.446269933134317
1,"2023-01-04T12:30:00.000Z","2023-01-04T14:30:00.000Z",7.855037054978311,0.6423610774800181
1,"2023-01-04T13:00:00.000Z","2023-01-04T15:00:00.000Z",3.609271780587733,3.064957275055349
1,"2023-01-04T13:30:00.000Z","2023-01-04T15:30:00.000Z",9.83152037486434,4.643608732149005
1,"2023-01-04T14:00:00.000Z","2023-01-04T16:00:00.000Z",1.4367621531710029,3.3980400254949927
1,"2023-01-04T14:30:00.000Z","2023-01-04T16:30:00.000Z",7.19007030595094,8.30987990833819
1,"2023-01-04T15:00:00.000Z","2023-01-04T17:00:00.000Z",8.842876595444977,6.901779072359204
1,"2023-01-04T15:30:00.000Z","2023-01-04T17:30:00.000Z",3.0807517748326063,7.35957351513207
1,"2023-01-04T16:00:00.000Z","2023-01-04T18:00:00.000Z",7.30159358587116,7.751803984865546
1,"2023-01-04T16:30:00.000Z","2023-01-04T18:30:00.000Z",1.8789255106821656,7.051282352767885
1,"2023-01-04T17:00:00.000Z","2023-01-04T19:00:00.000Z",1.5201209858059883,4.835450383834541
1,"2023-01-04T17:30:00.000Z","2023-01-04T19:30:00.000Z",1.8349569011479616,1.1211385950446129
1,"2023-01-04T18:00:00.000Z","2023-01-04T20:00:00.000Z",5.767702008597553,1.7028424423187971
1,"2023-01-04T18:30:00.000Z","2023-01-04T20:30:00.000Z",2.0002886280417442,2.750280019827187
1,"2023-01-04T19:00:00.000Z","2023-01-04T21:00:00.000Z",0.16748808789998293,0.9174505015835166
1,"2023-01-04T19:30:00.000Z","2023-01-04T21:30:00.000Z",7.019637185148895,4.403484174981713
1,"2023-01-04T20:00:00.000Z","2023-01-04T22:00:00.000Z",5.305027994327247,9.54879398457706
1,"2023-01-04T20:30:00.000Z","2023-01-04T22:30:00.000Z",4.180240584537387,6.433874792419374
1,"2023-01-04T21:00:00.000Z","2023-01-04T23:00:00.000Z",3.958900277502835,1.9945076806470752
1,"2023-01-04T21:30:00.000Z","2023-01-04T23:30:00.000Z",7.134586260654032,6.875007343478501
1,"2023-01-04T22:00:00.000Z","2023-01-05T00:00:00.000Z",4.3740130588412285,4.336635302752256
1,"2023-01-04T22:30:00.000Z","2023-01-05T00:30:00.000Z",9.518656958825886,6.022685719653964
1,"2023-01-04T23:00:00.000Z","2023-01-05T01:00:00.000Z",3.2428533071652055,7.673781709745526
1,"2023-01-04T23:30:00.000Z","2023-01-05T01:30:00.000Z",3.1373488577082753,6.656956481747329
1,"2023-01-05T00:00:00.000Z","2023-01-05T02:00:00.000Z",1.1241142638027668,6.342702228575945
1,"2023-01-05T00:30:00.000Z","2023-01-05T02:30:00.000Z",7.519014249555767,1.7604161286726594
1,"2023-01-05T01:00:00.000Z","2023-01-05T03:00:00.000Z",2.5420578802004457,8.05017332546413
1,"2023-01-05T01:30:00.000Z","2023-01-05T03:30:00.000Z",2.4741642456501722,7.283370331861079
1,"2023-01-05T02:00:00.000Z","2023-01-05T04:00:00.000Z",7.976475418545306,1.7032040050253272
1,"2023-01-05T02:30:00.000Z","2023-01-05T04:30:00.000Z",6.642985460348427,4.677471350878477
1,"2023-01-05T03:00:00.000Z","2023-01-05T05:00:00.000Z",6.096471645869315,2.32766748405993
1,"2023-01-05T03:30:00.000Z","2023-01-05T05:30:00.000Z",4.157684133388102,2.700945590622723
1,"2023-01-05T04:00:00.000Z","2023-01-05T06:00:00.000Z",3.899854184128344,8.891422809101641
1,"2023-01-05T04:30:00.000Z","2023-01-05T06:30:00.000Z",4.384685070253909,5.195886376313865
1,"2023-01-05T05:00:00.000Z","2023-01-05T07:00:00.000Z",7.8917792765423656,3.916067322716117
1,"2023-01-05T05:30:00.000Z","2023-01-05T07:30:00.000Z",4.744901675730944,4.469836321659386
1,"2023-01-05T06:00:00.000Z","2023-01-05T08:00:00.000Z",1.4092042623087764,8.894166992977262
1,"2023-01-05T06:30:00.000Z","2023-01-05T08:30:00.000Z",0.010619750246405602,0.8730820985510945
1,"2023-01-05T07:00:00.000Z","2023-01-05T09:00:00.000Z",4.444594159722328,1.5120659489184618
1,"2023-01-05T07:30:00.000Z","2023-01-05T09:30:00.000Z",0.5581921944394708,4.25602734554559
1,"2023-01-05T08:00:00.000Z","2023-01-05T10:00:00.000Z",0.07526039611548185,2.63719723559916
1,"2023-01-05T08:30:00.000Z","2023-01-05T10:30:00.000Z",0.6192848505452275,3.6360687064006925
1,"2023-01-05T09:00:00.000Z","2023-01-05T11:00:00.000Z",3.6803106777369976,1.1391983926296234
1,"2023-01-05T09:30:00.000Z","2023-01-05T11:30:00.000Z",4.067036104388535,6.228236127644777
1,"2023-01-05T10:00:00.000Z","2023-01-05T12:00:00.000Z",1.8848570482805371,6.762454877607524
1,"2023-01-05T10:30:00.000Z","2023-01-05T12:30:00.000Z",8.562837829813361,9.8703901655972
1,"2023-01-05T11:00:00.000Z","2023-01-05T13:00:00.000Z",9.89230161998421,3.0810552602633834
1,"2023-01-05T11:30:00.000Z","2023-01-05T13:30:00.000Z",4.002988152205944,0.8219232317060232
1,"2023-01-05T12:00:00.000Z","2023-01-05T14:00:00.000Z",0.5406070128083229,8.784593418240547
1,"2023-01-05T12:30:00.000Z","2023-01-05T14:30:00.000Z",8.714355928823352,3.5647433809936047
1,"2023-01-05T13:00:00.000Z","2023-01-05T15:00:00.000Z",5.3439104883000255,5.767222251743078
1,"2023-01-05T13:30:00.000Z","2023-01-05T15:30:00.000Z",1.6785963298752904,2.856723600998521
1,"2023-01-05T14:00:00.000Z","2023-01-05T16:00:00.000Z",7.372193029150367,0.5640136729925871
1,"2023-01-05T14:30:00.000Z","2023-01-05T16:30:00.000Z",6.014266493730247,1.446983222849667
1,"2023-01-05T15:00:00.000Z","2023-01-05T17:00:00.000Z",2.6453000446781516,6.043317760340869
1,"2023-01-05T15:30:00.000Z","2023-01-05T17:30:00.000Z",9.186673699878156,4.53682002145797
1,"2023-01-05T16:00:00.000Z","2023-01-05T18:00:00.000Z",6.378933377563953,8.565542954020202
1,"2023-01-05T16:30:00.000Z","2023-01-05T18:30:00.000Z",6.140472427941859,8.124366379342973
1,"2023-01-05T17:00:00.000Z","2023-01-05T19:00:00.000Z",0.199558618478477,6.107815904542804
1,"2023-01-05T17:30:00.000Z","2023-01-05T19:30:00.000Z",1.6149767441675067,2.4298002989962697
1,"2023-01-05T18:00:00.000Z","2023-01-05T20:00:00.000Z",9.557973532937467,5.25007788091898
1,"2023-01-05T18:30:00.000Z","2023-01-05T20:30:00.000Z",0.8075454365462065,1.1596752936020494
1,"2023-01-05T19:00:00.000Z","2023-01-05T21:00:00.000Z",6.789756244979799,8.277866914868355
1,"2023-01-05T19:30:00.000Z","2023-01-05T21:30:00.000Z",6.856472850777209,0.02448586281388998
1,"2023-01-05T20:00:00.000Z","2023-01-05T22:00:00.000Z",7.177720586769283,5.121929161250591
1,"2023-01-05T20:30:00.000Z","2023-01-05T22:30:00.000Z",6.611598012968898,9.773838552646339
1,"2023-01-05T21:00:00.000Z","2023-01-05T23:00:00.000Z",3.830814193934202,2.4181780824437737
1,"2023-01-05T21:30:00.000Z","2023-01-05T23:30:00.000Z",2.3177092894911766,1.1546807922422886
1,"2023-01-05T22:00:00.000Z","2023-01-06T00:00:00.000Z",2.2315637208521366,5.320916012860835
1,"2023-01-05T22:30:00.000Z","2023-01-06T00:30:00.000Z",5.766055528074503,5.534170484170318
1,"2023-01-05T23:00:00.000Z","2023-01-06T01:00:00.000Z",1.9921602960675955,0.4588926676660776
1,"2023-01-05T23:30:00.000Z","2023-01-06T01:30:00.000Z",4.651396055705845,1.8915899749845266
1,"2023-01-06T00:00:00.000Z","2023-01-06T02:00:00.000Z",1.639689221046865,9.045622982084751
1,"2023-01-06T00:30:00.000Z","2023-01-06T02:30:00.000Z",4.403703147545457,6.207310832105577
1,"2023-01-06T01:00:00.000Z","2023-01-06T03:00:00.000Z",1.2321836780756712,1.6757184639573097
1,"2023-01-06T01:30:00.000Z","2023-01-06T03:30:00.000Z",5.875740465708077,1.6297027608379722
1,"2023-01-06T02:00:00.000Z","2023-01-06T04:00:00.000Z",4.0213727578520775,6.566977095790207
1,"2023-01-06T02:30:00.000Z","2023-01-06T04:30:00.000Z",0.9123898250982165,0.7336419308558106
1,"2023-01-06T03:00:00.000Z","2023-01-06T05:00:00.000Z",7.066084956750274,5.670929425396025
1,"2023-01-06T03:30:00.000Z","2023-01-06T05:30:00.000Z",1.5540933283045888,2.769323159009218
1,"2023-01-06T04:00:00.000Z","2023-01-06T06:00:00.000Z",0.2563877822831273,1.2840880593284965
1,"2023-01-06T04:30:00.000Z","2023-01-06T06:30:00.000Z",2.865118416957557,5.537749631330371
1,"2023-01-06T05:00:00.000Z","2023-01-06T07:00:00.000Z",3.3979793777689338,4.966208320111036
1,"2023-01-06T05:30:00.000Z","2023-01-06T07:30:00.000Z",3.3074310095980763,6.592917083762586
1,"2023-01-06T06:00:00.000Z","2023-01-06T08:00:00.000Z",0.8822932234033942,5.527053521946073
1,"2023-01-06T06:30:00.000Z","2023-01-06T08:30:00.000Z",9.052325361408293,9.523592898622155
1,"2023-01-06T07:00:00.000Z","2023-01-06T09:00:00.000Z",2.94922630302608,8.308649053797126
1,"2023-01-06T07:30:00.000Z","2023-01-06T09:30:00.000Z",6.673409068025649,8.168855356052518
1,"2023-01-06T08:00:00.000Z","2023-01-06T10:00:00.000Z",6.869354704394937,5.743061914108694
1,"2023-01-06T08:30:00.000Z","2023-01-06T10:30:00.000Z",5.280387084931135,2.6862431271001697
1,"2023-01-06T09:00:00.000Z","2023-01-06T11:00:00.000Z",7.5521212769672275,9.221064699813724
